hip_id,name,ra,dec,mag,parallax,distance_pc,bv
39690,,121.6680441556766,-45.265964020239466,5.04,1.962756019139181,509.4876746008282,1.488
39734,,121.82511949818539,-20.554339107161802,5.33,2.007086517511812,498.23462579963984,0.100
39757,Tureis,121.8856299797689,-24.304115553778075,2.83,51.39988628348321,19.45529596086556,0.458
39780,,121.94117872458763,21.581511839420184,5.3,41.99159895896632,23.814287257248477,0.642
39794,,121.98211396646732,-68.61693180640187,4.35,5.059737978806664,197.6386927917262,-0.113
39847,,122.11395840540737,51.506646114508555,4.78,13.326893456128802,75.03624181373775,0.048
39906,,122.25676600732773,-19.245052108300168,4.4,7.213767032709088,138.62382794810824,-0.160
39943,,122.3688564556941,-16.248940219674896,5.66,3.1860634516774624,313.8669443238803,-0.153
39961,,122.39956751171958,-44.122753377771616,5.2,3.059060106532097,326.8977938238846,-0.173
39970,,122.42976653785009,-47.93714850212322,5.23,2.9097759847852913,343.6690677319576,-0.199
39995,,122.51557426352059,58.24792310104382,5.91,4.775936059282916,209.3830377097103,1.365
40023,,122.61289433225785,25.505787756746404,5.73,24.8471601933712,40.24604792731135,0.825
40035,,122.6647915359159,-13.798947414957585,5.53,44.33951681369627,22.55324531843127,0.488
40077,,122.79484068280007,-48.461969349035094,5.83,4.722460219401,211.75403360556854,-0.146
40084,,122.8178102812069,-12.926959451751904,4.72,18.274740226930877,54.72034007500327,0.939
40091,,122.83950361494622,-39.618529839401084,4.44,2.3830674713203885,419.6272292055285,1.590
40096,,122.85785441385654,-42.98725806067096,4.73,0.7272922110955039,1374.9631643843986,0.164
40107,,122.88732123397443,-7.77265125771972,5.36,11.842076446759847,84.4446499307656,0.892
40155,,122.9998341007663,-46.64431879265177,5.77,1.2379332654119242,807.7979871291757,0.626
40215,,123.20327885310847,68.47410822914789,5.34,3.7120684932608525,269.3915809515556,1.037
40240,,123.28689263604743,29.656451294138847,5.62,4.6720249886929945,214.0399510747804,-0.073
40259,,123.3331373853723,-15.788241335550063,4.99,3.1741067245416152,315.0492679619693,1.066
40274,,123.37294754935455,-35.89947213282602,4.78,2.4339590393829678,410.85325751969503,-0.110
40282,,123.39282472663638,-50.19607583600838,5.52,4.1001547134218175,243.8932357177912,1.651
40285,,123.40058392729064,-46.99158231443404,5.14,2.744577957338717,364.35474435189707,-0.139
40305,,123.45890827880385,56.45209153148502,5.88,6.089912268057773,164.20597801467594,1.016
40321,,123.49292147998645,-36.32224589850537,5.09,2.3496830772128434,425.5893101916468,-0.184
40344,,123.55498213927696,-35.48992154840421,5.77,13.29905124046114,75.19333386411746,1.024
40429,,123.81611464819183,-62.91569625841137,5.16,12.717032875562001,78.63469488403027,0.086
40526,Tarf,124.1286317978316,9.185323935788704,3.53,10.102592897316667,98.9844894438544,1.481
40646,,124.46002045787293,59.571145430174276,5.63,11.365081653404603,87.98880909935504,0.182
40678,,124.57254072256885,-35.451701500946506,5.59,7.38591346670363,135.39286704455597,1.246
40680,,124.57858858270937,-65.61309532673246,5.06,10.932361227704787,91.47154756154602,1.129
40693,,124.60104883936589,-12.63656179358332,5.95,79.49527095617434,12.579364633542781,0.754
40702,,124.63363893110254,-76.9192479593938,4.05,51.31717474962205,19.48665344261504,0.413
40706,,124.63819225374212,-36.658842804982086,4.44,34.54388900252877,28.948680327417545,0.222
40793,,124.8851230882303,75.7569779684941,5.55,11.28534396463676,88.61050253617032,0.902
40817,,124.95377692204305,-71.51474640223334,5.33,7.39812592870606,135.1693671663279,-0.063
40834,,125.00195222117654,-71.50522466239866,5.63,7.903744861947561,126.5223027143098,-0.099
40843,,125.01599916401489,27.21602917222347,5.13,54.87485522018729,18.223282703662083,0.487
40866,,125.0876832434835,20.747518755955856,5.8,8.16529723293975,122.46951598600536,1.137
40875,,125.10906296031578,57.743344264398154,5.89,31.133322929369065,32.11992508055309,0.421
40881,Piautos,125.13380005571561,24.022226836489562,5.92,5.736233621069806,174.33041714460373,-0.039
40888,,125.15793284529501,-77.48429877760321,4.34,21.346217851181166,46.84670638010313,1.161
40889,,125.16805441730764,72.4071206115551,6,3.5668327074951898,280.36077999919723,1.537
40932,,125.30039527063121,-57.973201156497964,5.96,1.5588292533634998,641.507078368135,-0.092
40943,,125.33764465327565,-36.484145082370105,5.18,2.349329105130249,425.6534334914133,-0.187
40945,,125.34587963672709,-33.05435034237457,4.83,2.5049360089584627,399.2117948018137,1.419
40990,,125.47709761527761,-17.586402731395527,5.71,10.688525515028264,93.55827411311145,1.050
41003,,125.51809024751444,-73.39984638782492,5.28,8.431025041127569,118.60953977978691,0.014
41074,,125.70804727384896,-26.348201377307593,5.88,0.3595966574519799,2780.893479616225,0.379
41080,,125.72534359773171,-7.543094403282074,5.92,2.584900999183485,386.86201147195914,1.635
41081,,125.72966028370746,-52.12364189007617,5.89,13.860680248664387,72.14653119902682,0.018
41152,,125.95187738550592,53.21927485897593,5.52,19.498875897055733,51.28500767323704,0.125
41211,,126.14494794137273,-3.7513579180676873,5.61,36.96743538245016,27.05083513785589,0.478
41242,,126.22978552915332,-23.153614962557757,5.67,5.170321129081684,193.41158412294072,0.066
41296,,126.38041695842415,-51.72733592952365,5.18,4.3147486302481495,231.76321164797218,-0.164
41299,,126.39796411677197,2.102166021270824,5.74,4.426860418693788,225.8937272513022,1.528
41307,,126.41483546720484,-3.90653144815045,3.91,25.343764773149612,39.457436925844874,-0.012
41312,,126.43376105915713,-66.13756340421502,3.77,30.21278124514609,33.098574801373424,1.132
41321,,126.46483249749572,-64.6005531419274,5.95,7.9856899726706425,125.22399484857179,0.971
41323,,126.46619141386769,-42.15301329288296,5.45,4.297690952500743,232.68308751193925,-0.142
41325,,126.47804153031689,7.5644590757805235,5.13,7.835688356025883,127.62120627614925,0.934
41328,,126.4815754483826,-14.929487574228055,5.96,8.817104258697174,113.41592099397054,0.167
41377,,126.61527373864024,27.89306749975463,5.58,7.557146920650587,132.32507062518656,1.421
41395,,126.67439005752775,-12.534719330123778,5.52,11.308753783538295,88.42707332223117,1.167
41400,,126.68299510475792,12.654147928033563,5.56,3.557497838975876,281.0964462280257,1.608
41451,,126.81957151364409,-70.09328028163728,5.51,11.346508576623657,88.13283780177309,-0.024
41483,,126.9019446378655,-53.08836566855026,5.08,16.49092415632072,60.639415385141724,0.256
41578,,127.15551782324341,14.21076979261231,5.94,9.032454329927173,110.71188001324361,0.201
41616,,127.26974930114613,-47.92889147333366,5.33,1.48041128967809,675.4879586317167,-0.140
41674,,127.4399700124037,-46.33163182562038,5.98,4.977672764033737,200.8970953706555,-0.127
41676,,127.4417304981601,67.29748578950702,5.89,9.64376086781987,103.69398554218469,0.972
41704,Muscida,127.56491125025244,60.71768972076183,3.35,17.933453100456937,55.76170938181004,0.856
41723,,127.61914329113169,-32.159274471833676,5.61,3.002305424400271,333.07737176665034,1.509
41816,,127.87677119270188,24.080908335672802,5.71,13.61799123432449,73.43226932614516,0.327
41822,,127.89859598008834,18.094166548299846,5.33,7.557663930167999,132.3160184469556,1.567
41909,,128.17684660865487,20.440965370291128,5.33,10.257963824063067,97.48523363420392,1.252
42001,,128.4100087759567,-38.84877622655112,5.92,4.534331925124764,220.539655347901,-0.114
42008,,128.43109573478708,4.756972942279509,5.89,3.1503356919939804,317.42648967261573,1.066
42028,,128.50657030310728,-2.151475409999676,5.8,10.186907372668697,98.16521967039607,0.007
42088,,128.6815560201254,-49.94412196707303,5.01,2.691768513433559,371.5029710056392,1.304
42090,,128.6827094838439,36.41943921090991,5.76,10.314455758455631,96.95131022111521,0.051
42129,,128.8146286432082,-58.22468754656009,5.27,3.9799798115871496,251.25755590232922,-0.133
42146,,128.86739963498013,-7.982225686581829,5.72,9.628307951681943,103.86040880893435,-0.004
42147,,128.8694301654258,-26.843405491532046,5.95,4.8343656140431,206.85237316249965,0.393
42172,,128.9618235438334,6.61962210473276,5.91,38.421204520840284,26.027294367035886,0.530
42177,,128.96668651968724,-50.969598127492105,5.79,6.702051076011502,149.20805417005505,-0.132
42265,,129.27390931304294,9.655560830625607,5.92,6.679264432857921,149.71708487548537,0.083
42286,,129.32836732087387,-62.85356147656376,5.45,10.557360939352499,94.72064143156327,1.013
42312,,129.4109070378244,-42.9890365785687,4.11,1.5188129478313843,658.4089248302998,0.109
